lineID	SPEAKER	ENGLISH	
			
6229	objAngel	{angel}我的||天哪...	
333	objAlice	我绝对不在那里工作！！|这只是口头随便营销一下！！
334	objAlice	好吧，||其实，||我{wiggle}确实{/wiggle}在疯狂渡鸦工作。
336	objAlice	我负责广告、公共关系、客户关系，
337	objAlice	排班、调酒、音效、灯光、打扫，
338	objAlice	还有当服务员。|||差不多就这些。
339	objAlice	{shake .5}别{/shake}|||跟我说我工作太拼！！
340	objAlice	疯狂渡鸦其实是个很棒的地方！
341	objAlice	我不想它因为我老板是个白痴而关门。
342	objAlice	记得跟你朋友宣传一下疯狂渡鸦，|好吧？
343	objAlice	{quake}{shake}我现在没时间聊天！！！
344	objAlice	{quake}{shake}你有什么想喝的吗？？？
345	objAlice	{shake}{quake}抱歉我没听清，你能大点声吗
346	objAlice	嘿，|那场演出干得漂亮！
347	objAlice	你可能救了我那个笨老板，让疯狂渡鸦不用关门。
348	objAlice	而那也挽救了{wiggle}我的{/wiggle}|工作，|所以...|||谢谢你。
349	objAlice	我一直以为总有一天会是|我站在那个舞台上...
350	objAlice	嗯，||我现在依然这么想。
351	objAlice	看到你的表演让我有了||{quake}十倍的干劲！！！
352	objAlice	我刚才都快忙到要疯掉了，
353	objAlice	所以我几乎没能|{wiggle}好好看{/wiggle}|你的表演。
354	objAlice	但哪怕是站在人群中也是一次特别的经历。
355	objAmaris	哈拉...
356	objHala	阿玛丽丝。
357	objAmaris	你怎么来了？
358	objHala	嗯，|||我死了...
359	objAmaris	哦我知道|{wiggle}那件事{/wiggle}|，相信我！
360	objAmaris	还有别的事|...
361	objHala	？
362	objAmaris	你真的伤透了这个家，|你知道吗？
363	objAmaris	你做的事真的非常自私...
364	objBard	喂！
365	objBard	这话可不太好听啊...
366	objBard	你妹妹被绑架了！
367	objBard	这怎么会是自私？
368	objAmaris	她不是被绑架的。
369	objBard	啊？
370	objAmaris	她是离家出走。
371	objAmaris	抛下了我们|||，还把自己害死了...
372	objAmaris	你自己来说吧，|妹妹？
373	objHala	呃，|我是说...
374	objHala	是啊。
376	objBard	你离家出走了？
377	objAmaris	为什么？
378	objHala	我想要这场愚蠢的战争结束。
379	objHala	而妈妈有能力阻止它！
380	objHala	但是...||她不肯听我说。
381	objHala	我感到很沮丧。
382	objHala	然后我想，
383	objHala	也许鲁勒国王会更通情理...
384	objHala	这是一项绝望||而愚蠢的举动。
385	objHala	我意识到了。
386	objHala	所以我离家出走了。
387	objHala	然后我死了。
388	objHala	我很|{wiggle}抱歉{/wiggle}|，阿玛丽丝。
389	objHala	好吧？
390	objHala	但现在大家都以为是鲁勒害死了我...
391	objHala	这又成了激化战争的另一个借口。
392	objHala	我不能让这种事成为我的遗产！
393	objAmaris	那你||到底|是怎么死的？
394	objHala	森林里的怪物！
395	objHala	或者是恶魔...||或者别的什么...
396	objHala	外面正发生着可怕的事。
397	objHala	不是鲁勒，||也不是我们。
398	objHala	得有人让妈妈明白这一点！
399	objHala	我们只需要一首歌，|阿玛丽丝。
400	objHala	一首能让我们进入王宫的咒歌。
401	objHala	你可能是唯一知道它的人...
402	objAmaris	我确实知道。
403	objAmaris	我本不该教你，|哈拉...
404	objAmaris	王室成员都应该知道。
405	objHala	坎德拉和巴德莉娅不知道。
406	objHala	坎德拉不知道。
407	objHala	巴德莉娅不知道。
408	objAmaris	真的吗？
409	objAmaris	这么多古老的知识被遗忘了...
410	objAmaris	给你。||就是这个。
411	objHala	谢谢你，|阿玛丽丝。
412	objAmaris	没什么。
413	objAmaris	...
414	objAmaris	失去你很痛苦，|哈拉。
415	objAmaris	对我们大家来说都是。
416	objAmaris	我忍不住||感到愤怒...
417	objAmaris	也许你不该承受这些。
418	objAmaris	我帮你是为了...
419	objAmaris	你能亲自去和母亲谈谈。
420	objAmaris	你伤|她|最深。
421	objAmaris	我希望你准备好为此负责。
426	objAmaris	我本以为你会更聪明些，|哈拉。
427	objAmaris	你{shake}|曾经|{/shake}更聪明一些。
428	objAmaris	你本可以是个优秀的学生，|像坎德拉那样...
429	objAmaris	或者建立家庭，|像巴德莉娅那样...
430	objAmaris	但你抛开了一切...||愚蠢啊。
431	objAmaris	真是浪费了你宝贵的才智。
432	objAmaris	你一消失，|我们就知道...
433	objAmaris	是你自己离家出走的。
434	objAmaris	但我不知道为什么。
435	objAmaris	你甚至什么都没说，|哈拉。
436	objAmaris	感觉你只是想摆脱我们。
437	objAmaris	我怎么能不生气呢？
438	objAmaris	|||也许我是太快下结论了...
439	objAmaris	我应该为再次见到妹妹而高兴。
440	objAmaris	但看到你这样，|此时此刻...
441	objAmaris	只会让我更生气...
442	objAmaris	我不该这个样子对你，|哈拉。
443	objAmaris	原谅你这个蠢姐姐吧。
444	objAnabel	哈！||你唱的曲子真有意思！
445	objAnabel	一开始挺烦人的，但...
446	objAnabel	大概唱到第五遍的时候...
448	objAnabel	我突然喜欢上了！
449	objAnabel	也让我注意到这里卖的漂亮自然饰品...
450	objAnabel	我打赌其中一些能做成独特的装饰！
451	objAnabel	哈！||看看我的亲宠多可爱！
452	objAnabel	它是不是最棒的？
453	objAnabel	你知道吗，|我们这一辈子都在一起。
454	objAnabel	如果你不明白的话...||那可真是{shake .7}老长时间啦！{/shake}
455	objAnabel	{shake}哈{/shake}||嘿嘿嘿！
456	objAnabel	足以让一个老太太都湿了眼眶...
457	objAnabel	到了我这年纪，|不回忆往昔都难啊！
458	objAnabel	这场战争持续了这么久，|但是...
459	objAnabel	感觉当年没那么糟。
460	objAnabel	不过呢，|感觉当年|{shake .5}一切{/shake}|都更好！||哈！
461	objAnabel	看起来你自己没有亲宠啊。
462	objAnabel	但我跟你说啊，|它可特别了！
463	objAnabel	一个伴随你记忆以来一直在你身边的伙伴，
464	objAnabel	永远不会离开你身边...
465	objAnabel	比|{shake .5}家人{/shake}|还好！
466	objAnabel	至少比我家人强。
467	objAnanya	哦...||我好累啊...
468	objAnanya	我昨晚整夜没睡|在聚会...
469	objAnanya	然后我今天还要上班...
470	objAnanya	我觉得我开始出现幻觉了...
471	objAnanya	你看起来像个快乐的绿精灵...
472	objAnanya	嘿嘿...
473	objAnanya	你真的在这儿吗？
474	objAnanya	你看起来||好滑稽啊...
475	objBard	我是真的！
476	objAnanya	哈哈，|哦我的|天哪...
477	objAnanya	我好尴尬...
478	objAnanya	等等...
479	objAnanya	那正是幻觉|{wiggle}会{/wiggle}|说的话...
480	objAnanya	给我讲个故事吧，|可爱的小幻觉...
481	objBard	我是真的！
482	objBard	不过好吧！
483	objBard	从前，|有一只...||快乐的独角兽！
484	objAnanya	嗯嗯。
485	objBard	不过，|这只快乐的独角兽并不快乐，|因为...
486	objBard	嗯...
487	objBard	她丢了她的角！
488	objAnanya	嗯哦不...
489	objBard	是啊，|所以她看起来就像普通的马。
490	objBard	但在她心里|她知道自己是独角兽！
491	objBard	她的名字是，
492	objBard	嗯，
493	objBard	米莉安！
494	objAnanya	{size .6}太太太|酷了了了|fftudfdkjgmls
495	objBard	{}于是独角兽米莉安|去找她的角...
496	objAnanya	{size .3}touhjfhacmgnjganfadhfd......
497	objBard	{}然后...
498	objBard	...
499	objBard	你该去睡觉啦！
500	objAnanya	{size .3}eykgncajvmanwkjahckj
501	objAnne	嘿呀！|欢迎光临安妮的炸弹店！
502	objAnne	你要炸弹吗？
503	objAnne	因为...||基本上我就卖这个！
504	objAnne	要去找人鱼吗，|嗯？
505	objAnne	干嘛不顺便带点炸弹呢？
506	objBard	我为什么需要||{wiggle}炸弹？{/wiggle}
507	objAnne	你懂的。||用来{shake .5}炸东西！{}
508	objAnne	很有趣！
509	objBard	还是算了！
510	objAnne	假如你在外面冒险...
511	objAnne	然后你看到墙上有个大大的、很可疑的裂缝。
512	objAnne	到那时候你就会希望你带了炸弹！
513	objAnne	裂缝|总是|意味着|{shake}宝藏！{}
514	objBard	我不能因为这种奇怪的理由就随身带炸弹吧！
515	objAnne	啧，|你到底在进行什么冒险啊？
516	objBard	一个很酷的冒险！
517	objBard	有海盗，|有唱歌，|还有别的东西！
518	objAnne	但没有炸弹？||真无聊。
552	objAstronomer	嗨，抱歉...
553	objAstronomer	我现在不能说话...
554	objAstronomer	我...
555	objAstronomer	{shake .5}{wiggle}快|要|饿||死了...
556	objAstronomer	我必须马上去餐馆...
557	objAstronomer	...
558	objAstronomer	不好意思...
559	objAstronomer	我要||立刻去餐馆了...
560	objAstronomer	嗨，抱歉...
561	objAstronomer	我现在不能说话...
562	objAstronomer	我需要...
563	objAstronomer	回到我的研究中去...
564	objAstronomer	但是，|如果你想谈谈，
565	objAstronomer	就在午夜到早上5点之间到餐馆找我。
566	objAstronomer	...
568	objAstronomer	我现在有重要的研究要做。
569	objAstronomer	午夜之后到餐馆找我。
612	objAstronomer	你好。
613	objAstronomer	我以前没在镇上见过你...
614	objAstronomer	请允许我自我介绍。
615	objAstronomer	我是埃拉拉||，天文学家。
616	objAstronomer	我一直在观察一些有趣的天体活动...
617	objAstronomer	那些星星...
618	objAstronomer	它们一个接一个地...|||消失了。
619	objAstronomer	不幸的是，|由于工厂的烟雾排放，
620	objAstronomer	我已经看不到天空中{shake .4}飞翔的蝙蝠{/shake}了。
621	objAstronomer	抱歉失言。
622	objAstronomer	所以，|我无法继续研究这一现象。
623	objAstronomer	于是我转而开始观察小镇。
624	objAstronomer	筹谋着...|||秘密行动。
625	objAstronomer	我看你没什么要说的，||那我就继续说吧。
626	objAstronomer	我已经想出如何关闭工厂的方法。
627	objAstronomer	我只需要一个同伙。
628	objBard	我|来|吧。
629	objBard	同|伙？
630	objAstronomer	呃...||一个帮手。
631	objBard	我|来|吧。
632	objBard	一|个|帮|手？
634	objAstronomer	如果你有兴趣做这件事，我可以解释。
635	objBard	我|来|吧。
636	objBard	我|为|什|么|要|做？
637	objAstronomer	嗯...
638	objAstronomer	也许你不该做。||这可能很危险。
639	objBard	我|来|吧。
640	objBard	听|着|像|坏|主|意。
641	objAstronomer	我是为了小镇的利益。
642	objAstronomer	危险有时候是不得不面对的。
643	objBard	我|来|吧。
644	objBard	有|多|危|险？
645	objAstronomer	好吧，||其实没那么危险。
646	objAstronomer	我只是想说得刺激一点。
647	objBard	我|来|吧。
648	objBard	哦？
649	objAstronomer	我们真正需要的是工厂内部的人。
650	objBard	我|来|吧。
651	objBard	像|是|密|探？？？
652	objAstronomer	是的，|就是那样。
653	objBard	我|来|吧。
654	objBard	密|探|很|刺|激！
655	objAstronomer	嗯...||的确如此。
656	objBard	我|来|吧。
657	objBard	但我们去哪找他们？
658	objAstronomer	嗯，|问题就在这里。
659	objAstronomer	我需要有人帮我找到他们。
660	objBard	我|来|吧。
661	objBard	怎|么|找|密|探？
662	objAstronomer	我们得专注找一些特定的人。
663	objBard	我|来|吧。
664	objBard	比|如|谁？
665	objAstronomer	比如，||白天醒着但没工作的那些人。
666	objBard	我|来|吧。
667	objBard	完|美|招|募|对|象...
668	objAstronomer	对，|没错。||我想从镇上再找三个人就够了。
669	objAstronomer	我们可以每天晚上在这家餐馆开会。
670	objAstronomer	然后一起，|推翻工厂。
671	objBard	我|来|吧。
672	objBard	祝|你|找|人|顺|利。
673	objAstronomer	太好了。
674	objAstronomer	我们会在镇上的人中找到需要的人。
675	objAstronomer	太好了。
676	objAstronomer	好吧，|你知道该怎么做。
677	objAstronomer	哇哦。
678	objAstronomer	看来激将法|确实有效。
679	objAstronomer	挺厉害啊。
680	objAstronomer	还没人答应过我这个提议。
681	objAstronomer	我们需要工厂内部的人帮忙。
682	objAstronomer	我们得从镇上的人里招募。
683	objAstronomer	具体来说，||就是白天醒着但没工作的那些人。
684	objAstronomer	我需要你帮忙找，因为我昼伏夜出。
685	objAstronomer	如果我们集齐三个人，|我们就能渗透进工厂...
686	objAstronomer	并用这家餐馆当作夜间会面地点。
687	objAstronomer	祝你好运。
688	objAstronomer	谢谢。
689	objAstronomer	工厂必须被推翻。
690	objAstronomer	为了大家的利益。
691	objAstronomer	只需要再招三个人...
692	objAstronomer	只需要再招两个人...
693	objAstronomer	只需要再招一个人...
694	objAstronomer	我也许能提供一些要找谁的线索。
695	objAstronomer	如果你需要的话。
696	objAstronomer	有个男人白天一直在镇上哭泣。
697	objAstronomer	他似乎对生活没有方向...
698	objAstronomer	所以，|他可能愿意帮我们。
699	objAstronomer	弄清楚他想要什么...
700	objAstronomer	你见过那个曾经总在镇上哭的男人吗？
701	objAstronomer	他现在有条狗...
702	objAstronomer	他看起来|情感脆弱...
703	objAstronomer	去找他吧。
704	objAstronomer	镇外的草地上站着一个女孩。
705	objAstronomer	我每天晚上来回都会经过她。
706	objAstronomer	我觉得她不是这里的人...
707	objAstronomer	但是，|也许她能成为盟友。
708	objAstronomer	有个悲伤的男人一直在屋顶上演奏音乐。
709	objAstronomer	因为他那么悲伤和绝望，
710	objAstronomer	他几乎肯定能被说服帮我们。
711	objAstronomer	说实话，我不确定城里还有谁能被说动。
712	objAstronomer	你认识没工作的人吗？
713	objAstronomer	工厂以前只是一家小玩具店。
714	objAstronomer	但是在那个恶毒的老板“男爵”手下，它发展了起来...
715	objAstronomer	它的扩张彻底改变了这里的景观。
716	objAstronomer	如果星星真的在消失...|那意味着什么？
717	objAstronomer	我|||{shake .3}需要{}|进一步研究这个...
718	objAstronomer	工厂必须被推翻。
719	objAstronomer	为了大家的利益。
720	objAstronomer	只需要3个招募对象...
721	objAstronomer	啊哈！|你做到了。
722	objAstronomer	我们有足够的人手进行秘密行动了。
723	objBalalaika	是的！||很快，|工厂就会垮台...
724	objBalalaika	这座城市将摆脱工业的枷锁！
725	objWhiner	耶！！|哈哈...
727	objAstronomer	{wiggle}所以...{/wiggle}
728	objAstronomer	我们现在要做的，|就是...
